orderdetailid,orderid,itemid,PreparationTime,DeliveryTime,TotalTime
8977,8977,348,52,75,127
8978,8978,383,47,52,99
8979,8979,312,44,117,161
8980,8980,226,32,34,66
8981,8981,408,57,81,138
8982,8982,223,29,87,116
8983,8983,35,58,80,138
8984,8984,238,46,103,149
8985,8985,392,46,110,156
8986,8986,345,18,96,114
8987,8987,33,50,75,125
8988,8988,293,58,20,78
8989,8989,418,27,52,79
8990,8990,171,33,68,101
8991,8991,460,30,58,88
8992,8992,136,47,94,141
8993,8993,47,46,85,131
8994,8994,280,11,64,75
8995,8995,389,26,58,84
8996,8996,472,42,88,130
8997,8997,315,55,83,138
8998,8998,52,12,69,81
8999,8999,108,37,38,75
9000,9000,352,58,89,147
9001,9001,126,42,99,141
9002,9002,397,59,43,102
9003,9003,258,54,70,124
9004,9004,242,49,27,76
9005,9005,263,17,24,41
9006,9006,144,50,42,92
9007,9007,300,26,119,145
9008,9008,194,29,30,59
9009,9009,29,11,75,86
9010,9010,396,28,117,145
9011,9011,427,49,112,161
9012,9012,441,52,61,113
9013,9013,18,49,65,114
9014,9014,179,24,93,117
9015,9015,230,54,54,108
9016,9016,30,32,36,68
9017,9017,138,33,70,103
9018,9018,481,45,29,74
9019,9019,34,59,62,121
9020,9020,234,30,67,97
9021,9021,155,26,46,72
9022,9022,368,27,110,137
9023,9023,54,30,82,112
9024,9024,228,60,21,81
9025,9025,231,17,84,101
9026,9026,24,44,97,141
9027,9027,178,33,23,56
9028,9028,154,47,61,108
9029,9029,224,58,46,104
9030,9030,281,40,85,125
9031,9031,215,43,55,98
9032,9032,296,44,34,78
9033,9033,356,25,62,87
9034,9034,60,41,33,74
9035,9035,202,26,107,133
9036,9036,92,22,47,69
9037,9037,83,53,42,95
9038,9038,225,50,46,96
9039,9039,312,21,70,91
9040,9040,100,49,79,128
9041,9041,330,13,92,105
9042,9042,3,60,120,180
9043,9043,124,52,42,94
9044,9044,71,19,109,128
9045,9045,156,37,95,132
9046,9046,61,11,105,116
9047,9047,172,56,23,79
9048,9048,397,36,57,93
9049,9049,58,44,28,72
9050,9050,111,35,61,96
9051,9051,233,38,48,86
9052,9052,79,16,37,53
9053,9053,103,35,82,117
9054,9054,46,32,81,113
9055,9055,61,53,63,116
9056,9056,209,39,33,72
9057,9057,207,20,111,131
9058,9058,295,59,46,105
9059,9059,434,58,61,119
9060,9060,169,53,17,70
9061,9061,255,37,52,89
9062,9062,449,44,67,111
9063,9063,291,33,83,116
9064,9064,71,13,119,132
9065,9065,324,13,41,54
9066,9066,270,26,75,101
9067,9067,444,31,108,139
9068,9068,362,46,100,146
9069,9069,320,27,22,49
9070,9070,217,51,25,76
9071,9071,402,20,35,55
9072,9072,258,24,46,70
9073,9073,291,13,67,80
9074,9074,53,13,51,64
9075,9075,466,26,82,108
9076,9076,9,47,64,111
9077,9077,475,54,114,168
9078,9078,448,15,38,53
9079,9079,319,27,98,125
9080,9080,223,16,45,61
9081,9081,38,60,34,94
9082,9082,357,22,106,128
9083,9083,43,52,96,148
9084,9084,359,20,28,48
9085,9085,286,39,90,129
9086,9086,254,21,98,119
9087,9087,224,10,38,48
9088,9088,342,17,112,129
9089,9089,405,44,51,95
9090,9090,109,20,48,68
9091,9091,190,22,96,118
9092,9092,374,13,32,45
9093,9093,326,60,90,150
9094,9094,407,53,76,129
9095,9095,254,16,52,68
9096,9096,276,53,75,128
9097,9097,284,58,65,123
9098,9098,439,31,58,89
9099,9099,416,24,103,127
9100,9100,176,28,67,95
9101,9101,235,45,107,152
9102,9102,376,39,56,95
9103,9103,228,35,32,67
9104,9104,399,31,115,146
9105,9105,405,23,90,113
9106,9106,261,18,112,130
9107,9107,456,24,54,78
9108,9108,279,52,37,89
9109,9109,356,30,60,90
9110,9110,410,24,119,143
9111,9111,75,48,24,72
9112,9112,26,29,87,116
9113,9113,282,19,47,66
9114,9114,281,23,66,89
9115,9115,194,37,23,60
9116,9116,98,10,79,89
9117,9117,430,12,36,48
9118,9118,45,32,19,51
9119,9119,33,51,34,85
9120,9120,271,28,52,80
9121,9121,406,57,113,170
9122,9122,381,22,103,125
9123,9123,214,28,90,118
9124,9124,177,36,61,97
9125,9125,281,20,108,128
9126,9126,93,39,47,86
9127,9127,160,20,21,41
9128,9128,8,37,37,74
9129,9129,78,55,50,105
9130,9130,80,33,77,110
9131,9131,221,53,63,116
9132,9132,208,26,101,127
9133,9133,171,17,27,44
9134,9134,44,31,39,70
9135,9135,175,30,18,48
9136,9136,53,19,15,34
9137,9137,453,15,28,43
9138,9138,296,11,76,87
9139,9139,394,53,35,88
9140,9140,96,58,101,159
9141,9141,82,60,110,170
9142,9142,402,60,44,104
9143,9143,361,50,37,87
9144,9144,94,56,119,175
9145,9145,433,41,39,80
9146,9146,278,11,74,85
9147,9147,280,27,98,125
9148,9148,308,36,61,97
9149,9149,57,43,114,157
9150,9150,77,36,29,65
9151,9151,68,38,44,82
9152,9152,323,11,41,52
9153,9153,470,28,65,93
9154,9154,272,25,83,108
9155,9155,182,39,97,136
9156,9156,453,39,83,122
9157,9157,286,44,64,108
9158,9158,358,38,43,81
9159,9159,116,28,79,107
9160,9160,387,22,25,47
9161,9161,236,49,73,122
9162,9162,352,59,54,113
9163,9163,416,53,95,148
9164,9164,124,41,104,145
9165,9165,388,35,62,97
9166,9166,21,35,35,70
9167,9167,51,29,22,51
9168,9168,337,22,47,69
9169,9169,389,59,119,178
9170,9170,244,29,27,56
9171,9171,127,19,42,61
9172,9172,100,37,101,138
9173,9173,146,17,83,100
9174,9174,414,46,114,160
9175,9175,346,40,53,93
9176,9176,475,17,82,99
9177,9177,180,51,32,83
9178,9178,452,23,99,122
9179,9179,29,41,55,96
9180,9180,75,56,74,130
9181,9181,244,43,104,147
9182,9182,252,27,68,95
9183,9183,118,25,42,67
9184,9184,342,34,74,108
9185,9185,189,49,103,152
9186,9186,205,44,71,115
9187,9187,365,27,87,114
9188,9188,101,35,54,89
9189,9189,384,38,48,86
9190,9190,386,48,79,127
9191,9191,297,24,63,87
9192,9192,264,29,117,146
9193,9193,271,38,57,95
9194,9194,144,60,34,94
9195,9195,432,25,23,48
9196,9196,466,51,118,169
9197,9197,297,47,75,122
9198,9198,390,24,86,110
9199,9199,151,41,21,62
9200,9200,144,12,67,79
9201,9201,263,19,58,77
9202,9202,50,56,53,109
9203,9203,262,11,116,127
9204,9204,68,25,42,67
9205,9205,300,19,26,45
9206,9206,450,28,82,110
9207,9207,408,59,95,154
9208,9208,451,35,79,114
9209,9209,28,38,95,133
9210,9210,174,58,65,123
9211,9211,122,58,22,80
9212,9212,324,25,55,80
9213,9213,95,33,83,116
9214,9214,143,41,114,155
9215,9215,135,15,31,46
9216,9216,269,45,112,157
9217,9217,331,34,113,147
9218,9218,418,39,39,78
9219,9219,114,28,73,101
9220,9220,78,56,103,159
9221,9221,97,50,72,122
9222,9222,476,55,75,130
9223,9223,255,49,65,114
9224,9224,90,28,87,115
9225,9225,204,30,117,147
9226,9226,438,59,37,96
9227,9227,92,15,40,55
9228,9228,21,56,119,175
9229,9229,477,50,35,85
9230,9230,160,42,88,130
9231,9231,179,29,99,128
9232,9232,134,45,29,74
9233,9233,368,44,81,125
9234,9234,307,25,60,85
9235,9235,303,45,82,127
9236,9236,362,12,70,82
9237,9237,401,51,46,97
9238,9238,295,23,36,59
9239,9239,54,17,56,73
9240,9240,36,50,62,112
9241,9241,129,50,77,127
9242,9242,473,57,70,127
9243,9243,480,42,112,154
9244,9244,161,46,70,116
9245,9245,340,16,48,64
9246,9246,268,16,107,123
9247,9247,171,25,59,84
9248,9248,206,56,116,172
9249,9249,291,11,97,108
9250,9250,429,20,59,79
9251,9251,459,39,102,141
9252,9252,176,43,113,156
9253,9253,236,47,105,152
9254,9254,186,22,78,100
9255,9255,337,37,120,157
9256,9256,255,10,33,43
9257,9257,456,18,77,95
9258,9258,323,48,99,147
9259,9259,281,49,114,163
9260,9260,398,31,15,46
9261,9261,154,12,71,83
9262,9262,64,54,41,95
9263,9263,474,29,73,102
9264,9264,163,35,56,91
9265,9265,88,56,59,115
9266,9266,12,16,17,33
9267,9267,154,16,78,94
9268,9268,435,27,54,81
9269,9269,453,13,44,57
9270,9270,18,51,119,170
9271,9271,96,55,103,158
9272,9272,182,39,40,79
9273,9273,120,18,55,73
9274,9274,279,59,110,169
9275,9275,137,12,53,65
9276,9276,246,21,103,124
9277,9277,85,42,47,89
9278,9278,173,35,52,87
9279,9279,302,30,89,119
9280,9280,234,34,113,147
9281,9281,193,49,120,169
9282,9282,109,46,65,111
9283,9283,177,60,65,125
9284,9284,285,28,72,100
9285,9285,196,50,53,103
9286,9286,379,55,95,150
9287,9287,474,51,100,151
9288,9288,159,37,78,115
9289,9289,95,58,56,114
9290,9290,168,29,38,67
9291,9291,184,20,108,128
9292,9292,18,46,105,151
9293,9293,216,43,43,86
9294,9294,225,40,25,65
9295,9295,259,15,83,98
9296,9296,247,45,53,98
9297,9297,257,49,98,147
9298,9298,83,18,56,74
9299,9299,355,13,67,80
9300,9300,146,59,62,121
9301,9301,303,51,43,94
9302,9302,77,35,81,116
9303,9303,301,21,112,133
9304,9304,45,20,33,53
9305,9305,297,45,84,129
9306,9306,171,54,113,167
9307,9307,235,24,67,91
9308,9308,198,18,84,102
9309,9309,318,18,40,58
9310,9310,453,42,104,146
9311,9311,412,48,99,147
9312,9312,350,60,42,102
9313,9313,308,12,107,119
9314,9314,428,52,113,165
9315,9315,381,17,30,47
9316,9316,25,36,47,83
9317,9317,82,48,100,148
9318,9318,446,24,78,102
9319,9319,155,14,56,70
9320,9320,30,38,105,143
9321,9321,432,29,84,113
9322,9322,39,18,105,123
9323,9323,323,53,26,79
9324,9324,260,37,66,103
9325,9325,109,22,27,49
9326,9326,80,49,25,74
9327,9327,390,25,113,138
9328,9328,458,28,42,70
9329,9329,186,32,88,120
9330,9330,442,49,54,103
9331,9331,109,38,91,129
9332,9332,437,19,25,44
9333,9333,301,33,83,116
9334,9334,325,21,49,70
9335,9335,444,32,119,151
9336,9336,326,39,24,63
9337,9337,430,16,47,63
9338,9338,130,47,104,151
9339,9339,69,14,86,100
9340,9340,100,43,110,153
9341,9341,33,20,30,50
9342,9342,462,23,73,96
9343,9343,276,54,100,154
9344,9344,64,54,30,84
9345,9345,389,33,97,130
9346,9346,304,44,16,60
9347,9347,80,20,29,49
9348,9348,136,51,114,165
9349,9349,192,24,57,81
9350,9350,100,14,88,102
9351,9351,98,47,69,116
9352,9352,271,19,27,46
9353,9353,382,36,41,77
9354,9354,10,16,17,33
9355,9355,52,20,98,118
9356,9356,174,42,115,157
9357,9357,474,15,27,42
9358,9358,474,50,107,157
9359,9359,204,46,50,96
9360,9360,445,52,41,93
9361,9361,161,10,106,116
9362,9362,17,28,48,76
9363,9363,215,24,90,114
9364,9364,224,50,113,163
9365,9365,434,11,80,91
9366,9366,397,16,38,54
9367,9367,192,44,98,142
9368,9368,78,52,33,85
9369,9369,24,19,70,89
9370,9370,309,34,20,54
9371,9371,122,53,82,135
9372,9372,366,19,86,105
9373,9373,382,10,99,109
9374,9374,199,37,21,58
9375,9375,102,18,30,48
9376,9376,299,41,45,86
9377,9377,382,34,119,153
9378,9378,322,27,57,84
9379,9379,247,53,46,99
9380,9380,312,36,119,155
9381,9381,89,57,36,93
9382,9382,291,21,78,99
9383,9383,242,21,77,98
9384,9384,142,35,115,150
9385,9385,310,53,101,154
9386,9386,360,32,72,104
9387,9387,366,51,90,141
9388,9388,6,30,32,62
9389,9389,330,31,99,130
9390,9390,60,57,72,129
9391,9391,359,57,56,113
9392,9392,320,22,79,101
9393,9393,60,37,105,142
9394,9394,46,42,109,151
9395,9395,375,59,80,139
9396,9396,451,60,103,163
9397,9397,142,19,104,123
9398,9398,30,15,112,127
9399,9399,125,45,84,129
9400,9400,179,19,26,45
9401,9401,315,45,66,111
9402,9402,205,34,87,121
9403,9403,54,57,64,121
9404,9404,39,10,111,121
9405,9405,182,48,86,134
9406,9406,248,14,105,119
9407,9407,458,11,92,103
9408,9408,441,11,80,91
9409,9409,99,43,38,81
9410,9410,104,56,53,109
9411,9411,416,40,83,123
9412,9412,392,24,49,73
9413,9413,63,60,77,137
9414,9414,171,33,93,126
9415,9415,152,19,112,131
9416,9416,182,22,25,47
9417,9417,394,27,117,144
9418,9418,121,36,29,65
9419,9419,395,16,96,112
9420,9420,441,30,102,132
9421,9421,388,14,107,121
9422,9422,433,60,43,103
9423,9423,126,11,42,53
9424,9424,203,18,45,63
9425,9425,73,46,61,107
9426,9426,102,26,31,57
9427,9427,77,38,75,113
9428,9428,307,15,88,103
9429,9429,293,25,89,114
9430,9430,149,37,26,63
9431,9431,326,28,39,67
9432,9432,447,44,115,159
9433,9433,466,56,82,138
9434,9434,131,49,87,136
9435,9435,278,33,75,108
9436,9436,137,34,53,87
9437,9437,410,13,120,133
9438,9438,226,17,33,50
9439,9439,15,35,58,93
9440,9440,121,19,36,55
9441,9441,162,40,109,149
9442,9442,303,49,119,168
9443,9443,216,28,47,75
9444,9444,98,55,71,126
9445,9445,190,60,56,116
9446,9446,440,35,68,103
9447,9447,286,36,120,156
9448,9448,115,54,15,69
9449,9449,147,39,72,111
9450,9450,459,26,31,57
9451,9451,80,48,81,129
9452,9452,156,48,30,78
9453,9453,70,14,99,113
9454,9454,439,27,71,98
9455,9455,49,40,68,108
9456,9456,472,22,91,113
9457,9457,150,37,117,154
9458,9458,28,58,72,130
9459,9459,72,17,92,109
9460,9460,279,32,18,50
9461,9461,252,14,62,76
9462,9462,313,13,98,111
9463,9463,89,52,20,72
9464,9464,188,18,59,77
9465,9465,361,48,27,75
9466,9466,190,14,96,110
9467,9467,270,18,114,132
9468,9468,474,25,63,88
9469,9469,146,16,60,76
9470,9470,432,15,60,75
9471,9471,356,17,105,122
9472,9472,417,52,43,95
9473,9473,477,39,75,114
9474,9474,319,10,92,102
9475,9475,257,21,88,109
9476,9476,164,47,39,86
9477,9477,405,13,37,50
9478,9478,317,50,72,122
9479,9479,169,57,76,133
9480,9480,251,58,45,103
9481,9481,294,22,70,92
9482,9482,278,46,26,72
9483,9483,44,29,18,47
9484,9484,88,12,74,86
9485,9485,132,27,105,132
9486,9486,276,47,99,146
9487,9487,106,33,107,140
9488,9488,161,33,40,73
9489,9489,277,30,55,85
9490,9490,4,14,52,66
9491,9491,86,46,108,154
9492,9492,241,17,62,79
9493,9493,186,44,106,150
9494,9494,110,51,55,106
9495,9495,319,28,41,69
9496,9496,460,37,48,85
9497,9497,242,28,115,143
9498,9498,258,13,116,129
9499,9499,15,56,38,94
9500,9500,393,55,54,109
9501,9501,427,38,18,56
9502,9502,328,10,105,115
9503,9503,304,11,22,33
9504,9504,350,10,55,65
9505,9505,401,30,24,54
9506,9506,24,40,85,125
9507,9507,66,48,58,106
9508,9508,256,57,20,77
9509,9509,63,17,62,79
9510,9510,440,52,105,157
9511,9511,278,55,97,152
9512,9512,178,44,118,162
9513,9513,469,11,32,43
9514,9514,306,55,34,89
9515,9515,335,39,18,57
9516,9516,19,50,115,165
9517,9517,458,50,38,88
9518,9518,236,32,94,126
9519,9519,203,27,53,80
9520,9520,119,16,83,99
9521,9521,288,39,93,132
9522,9522,326,15,103,118
9523,9523,224,26,60,86
9524,9524,320,41,53,94
9525,9525,57,40,60,100
9526,9526,2,54,98,152
9527,9527,420,13,80,93
9528,9528,402,54,69,123
9529,9529,348,20,109,129
9530,9530,461,60,53,113
9531,9531,269,18,114,132
9532,9532,324,19,110,129
9533,9533,4,25,51,76
9534,9534,101,21,57,78
9535,9535,272,16,79,95
9536,9536,261,42,26,68
9537,9537,331,12,81,93
9538,9538,284,54,112,166
9539,9539,41,24,16,40
9540,9540,329,13,20,33
9541,9541,196,10,64,74
9542,9542,308,57,47,104
9543,9543,223,21,56,77
9544,9544,479,15,21,36
9545,9545,2,24,17,41
9546,9546,334,19,32,51
9547,9547,309,28,92,120
9548,9548,193,60,17,77
9549,9549,402,41,66,107
9550,9550,312,53,18,71
9551,9551,340,57,86,143
9552,9552,46,41,109,150
9553,9553,319,55,98,153
9554,9554,130,32,104,136
9555,9555,35,58,88,146
9556,9556,370,46,75,121
9557,9557,57,16,71,87
9558,9558,468,54,116,170
9559,9559,403,59,43,102
9560,9560,50,34,35,69
9561,9561,241,26,30,56
9562,9562,186,60,120,180
9563,9563,364,40,84,124
9564,9564,396,28,103,131
9565,9565,85,19,89,108
9566,9566,175,19,78,97
9567,9567,53,57,69,126
9568,9568,350,45,93,138
9569,9569,52,41,44,85
9570,9570,73,55,69,124
9571,9571,213,53,27,80
9572,9572,201,23,79,102
9573,9573,158,18,24,42
9574,9574,215,20,65,85
9575,9575,6,39,34,73
9576,9576,286,25,89,114
9577,9577,81,10,56,66
9578,9578,281,21,76,97
9579,9579,169,48,120,168
9580,9580,39,17,66,83
9581,9581,398,41,85,126
9582,9582,128,20,55,75
9583,9583,253,52,89,141
9584,9584,414,34,27,61
9585,9585,391,35,52,87
9586,9586,18,35,42,77
9587,9587,11,40,47,87
9588,9588,155,33,88,121
9589,9589,295,14,41,55
9590,9590,252,13,60,73
9591,9591,10,56,92,148
9592,9592,430,30,28,58
9593,9593,270,40,28,68
9594,9594,468,42,22,64
9595,9595,401,38,113,151
9596,9596,420,50,33,83
9597,9597,210,12,32,44
9598,9598,54,11,36,47
9599,9599,126,13,61,74
9600,9600,384,59,76,135
9601,9601,349,59,95,154
9602,9602,246,52,28,80
9603,9603,349,39,41,80
9604,9604,61,43,73,116
9605,9605,214,58,85,143
9606,9606,102,38,109,147
9607,9607,280,60,117,177
9608,9608,115,17,49,66
9609,9609,246,58,108,166
9610,9610,91,55,79,134
9611,9611,447,18,52,70
9612,9612,226,10,102,112
9613,9613,417,17,113,130
9614,9614,206,37,40,77
9615,9615,431,39,102,141
9616,9616,26,55,26,81
9617,9617,45,12,71,83
9618,9618,264,29,98,127
9619,9619,146,53,109,162
9620,9620,224,42,35,77
9621,9621,179,13,95,108
9622,9622,15,47,85,132
9623,9623,333,22,45,67
9624,9624,109,10,20,30
9625,9625,351,43,95,138
9626,9626,276,18,51,69
9627,9627,420,58,71,129
9628,9628,200,18,36,54
9629,9629,226,35,16,51
9630,9630,348,27,58,85
9631,9631,188,39,31,70
9632,9632,161,38,51,89
9633,9633,250,57,57,114
9634,9634,294,18,75,93
9635,9635,108,34,18,52
9636,9636,96,42,25,67
9637,9637,239,43,21,64
9638,9638,279,43,83,126
9639,9639,423,43,104,147
9640,9640,13,59,78,137
9641,9641,243,52,109,161
9642,9642,396,29,40,69
9643,9643,360,24,113,137
9644,9644,228,23,43,66
9645,9645,289,21,70,91
9646,9646,135,41,15,56
9647,9647,199,21,120,141
9648,9648,11,15,79,94
9649,9649,91,60,37,97
9650,9650,243,56,59,115
9651,9651,423,37,35,72
9652,9652,216,50,82,132
9653,9653,454,11,23,34
9654,9654,18,37,92,129
9655,9655,108,24,106,130
9656,9656,377,60,63,123
9657,9657,240,57,101,158
9658,9658,53,42,95,137
9659,9659,264,46,104,150
9660,9660,407,38,92,130
9661,9661,407,23,32,55
9662,9662,53,13,78,91
9663,9663,211,31,21,52
9664,9664,40,36,111,147
9665,9665,428,59,41,100
9666,9666,143,35,20,55
9667,9667,400,51,113,164
9668,9668,361,27,44,71
9669,9669,239,23,27,50
9670,9670,447,39,55,94
9671,9671,79,22,105,127
9672,9672,92,39,40,79
9673,9673,15,40,69,109
9674,9674,205,54,68,122
9675,9675,111,48,47,95
9676,9676,160,46,74,120
9677,9677,102,51,33,84
9678,9678,472,19,47,66
9679,9679,207,38,50,88
9680,9680,69,13,59,72
9681,9681,391,38,58,96
9682,9682,106,29,59,88
9683,9683,202,22,42,64
9684,9684,81,59,60,119
9685,9685,399,54,115,169
9686,9686,66,53,75,128
9687,9687,426,20,86,106
9688,9688,437,40,90,130
9689,9689,386,37,54,91
9690,9690,207,12,114,126
9691,9691,479,44,49,93
9692,9692,271,25,86,111
9693,9693,449,44,45,89
9694,9694,323,34,109,143
9695,9695,403,55,87,142
9696,9696,240,31,103,134
9697,9697,279,42,24,66
9698,9698,306,29,42,71
9699,9699,231,53,17,70
9700,9700,103,53,97,150
9701,9701,334,57,105,162
9702,9702,400,39,52,91
9703,9703,197,49,70,119
9704,9704,280,40,67,107
9705,9705,72,18,49,67
9706,9706,16,10,23,33
9707,9707,214,32,82,114
9708,9708,233,27,35,62
9709,9709,23,20,98,118
9710,9710,12,23,86,109
9711,9711,372,32,84,116
9712,9712,282,20,33,53
9713,9713,90,21,80,101
9714,9714,458,32,52,84
9715,9715,89,40,35,75
9716,9716,3,15,15,30
9717,9717,108,54,115,169
9718,9718,15,41,97,138
9719,9719,127,15,15,30
9720,9720,362,43,40,83
9721,9721,160,60,109,169
9722,9722,440,20,85,105
9723,9723,61,15,95,110
9724,9724,40,36,82,118
9725,9725,22,47,56,103
9726,9726,416,31,64,95
9727,9727,397,35,23,58
9728,9728,143,55,100,155
9729,9729,320,29,24,53
9730,9730,1,30,58,88
9731,9731,261,13,86,99
9732,9732,210,42,114,156
9733,9733,25,28,29,57
9734,9734,267,43,46,89
9735,9735,200,51,20,71
9736,9736,10,43,118,161
9737,9737,128,52,85,137
9738,9738,194,23,83,106
9739,9739,238,26,108,134
9740,9740,69,39,57,96
9741,9741,145,60,113,173
9742,9742,302,26,69,95
9743,9743,79,46,28,74
9744,9744,261,27,25,52
9745,9745,210,14,51,65
9746,9746,238,57,92,149
9747,9747,159,19,105,124
9748,9748,266,18,73,91
9749,9749,163,15,21,36
9750,9750,272,36,108,144
9751,9751,306,17,86,103
9752,9752,34,45,98,143
9753,9753,40,26,53,79
9754,9754,157,10,109,119
9755,9755,300,15,37,52
9756,9756,420,38,58,96
9757,9757,435,34,91,125
9758,9758,198,38,66,104
9759,9759,168,14,85,99
9760,9760,36,22,63,85
9761,9761,474,14,47,61
9762,9762,264,41,55,96
9763,9763,380,53,110,163
9764,9764,94,59,60,119
9765,9765,454,56,57,113
9766,9766,150,15,18,33
9767,9767,374,22,45,67
9768,9768,143,21,112,133
9769,9769,22,38,99,137
9770,9770,231,34,78,112
9771,9771,192,48,104,152
9772,9772,192,25,59,84
9773,9773,347,16,17,33
9774,9774,395,45,95,140
9775,9775,301,12,97,109
9776,9776,328,56,29,85
9777,9777,379,42,101,143
9778,9778,232,15,94,109
9779,9779,9,23,119,142
9780,9780,361,16,39,55
9781,9781,481,26,27,53
9782,9782,359,48,87,135
9783,9783,415,50,45,95
9784,9784,53,51,109,160
9785,9785,396,51,95,146
9786,9786,332,58,117,175
9787,9787,105,51,40,91
9788,9788,129,13,65,78
9789,9789,46,48,89,137
9790,9790,423,36,77,113
9791,9791,467,59,96,155
9792,9792,294,51,31,82
9793,9793,232,60,49,109
9794,9794,176,57,48,105
9795,9795,115,60,116,176
9796,9796,244,42,75,117
9797,9797,452,28,41,69
9798,9798,457,27,112,139
9799,9799,385,16,54,70
9800,9800,160,25,96,121
9801,9801,273,38,107,145
9802,9802,270,45,34,79
9803,9803,30,25,98,123
9804,9804,73,40,99,139
9805,9805,216,26,114,140
9806,9806,336,56,91,147
9807,9807,260,17,89,106
9808,9808,173,12,55,67
9809,9809,442,10,16,26
9810,9810,290,19,21,40
9811,9811,64,45,84,129
9812,9812,49,32,58,90
9813,9813,371,20,112,132
9814,9814,120,38,51,89
9815,9815,5,20,119,139
9816,9816,309,28,40,68
9817,9817,397,39,74,113
9818,9818,391,27,34,61
9819,9819,97,50,84,134
9820,9820,327,54,43,97
9821,9821,272,10,104,114
9822,9822,317,56,33,89
9823,9823,184,11,88,99
9824,9824,343,60,104,164
9825,9825,235,48,54,102
9826,9826,263,58,114,172
9827,9827,431,23,68,91
9828,9828,323,21,46,67
9829,9829,201,29,29,58
9830,9830,304,21,68,89
9831,9831,407,56,109,165
9832,9832,183,55,39,94
9833,9833,312,52,68,120
9834,9834,434,26,85,111
9835,9835,86,22,91,113
9836,9836,218,43,104,147
9837,9837,21,12,60,72
9838,9838,376,57,94,151
9839,9839,268,23,77,100
9840,9840,30,15,100,115
9841,9841,206,33,40,73
9842,9842,465,30,40,70
9843,9843,5,17,97,114
9844,9844,348,12,22,34
9845,9845,50,14,23,37
9846,9846,374,22,25,47
9847,9847,367,18,28,46
9848,9848,453,18,44,62
9849,9849,413,59,57,116
9850,9850,108,22,101,123
9851,9851,142,23,26,49
9852,9852,115,43,21,64
9853,9853,192,25,82,107
9854,9854,265,32,89,121
9855,9855,402,20,119,139
9856,9856,7,43,44,87
9857,9857,104,26,84,110
9858,9858,41,53,40,93
9859,9859,250,24,77,101
9860,9860,193,38,110,148
9861,9861,296,57,77,134
9862,9862,375,57,56,113
9863,9863,155,39,117,156
9864,9864,319,49,113,162
9865,9865,64,39,83,122
9866,9866,124,44,65,109
9867,9867,425,53,70,123
9868,9868,196,18,99,117
9869,9869,340,17,80,97
9870,9870,208,46,27,73
9871,9871,55,23,94,117
9872,9872,120,34,68,102
9873,9873,37,33,52,85
9874,9874,168,50,31,81
9875,9875,473,30,113,143
9876,9876,341,47,82,129
9877,9877,137,30,109,139
9878,9878,283,44,71,115
9879,9879,366,50,60,110
9880,9880,64,36,16,52
9881,9881,91,50,112,162
9882,9882,69,25,70,95
9883,9883,89,35,117,152
9884,9884,109,17,91,108
9885,9885,299,27,89,116
9886,9886,79,51,57,108
9887,9887,68,59,110,169
9888,9888,193,18,114,132
9889,9889,232,33,44,77
9890,9890,180,37,39,76
9891,9891,234,53,57,110
9892,9892,7,23,93,116
9893,9893,105,19,59,78
